label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,skel_total_length_um,skel_branches_count,skel_avg_branch_len_um,skel_endpoints_count,skel_junctions_count,skel_tortuosity_mean,skel_ramification_index,skel_mean_thickness_um,skel_max_thickness_um,skel_mean_intensity,skel_neighborhood_wfa_sum,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um
152,760.9377431906614,812.4669260700389,217.16500000000002,16.628381332300858,44930.0,True,False,-1,79.19640328181788,15,5.2797602187878585,6,8,1.2707826472354862,1.875,2.516539801380203,6.5,65.27777777777777,31846.0,PV-/PNN+,0.0,0.0,217.16500000000002,16.628381332300858
153,745.5652173913044,182.30434782608697,68.02250000000001,9.306392261867519,6268.0,True,False,-1,11.47695526217005,1,11.47695526217005,2,0,1.3160642123557003,1.0,2.6313428844596243,4.687216658103186,54.22222222222222,5169.0,PV-/PNN+,0.0,0.0,68.02250000000001,9.306392261867519
154,752.936,395.032,158.43750000000003,14.20312959769703,10896.0,True,False,-1,36.31553749530772,12,3.0262947912756437,12,4,1.0835459097075764,3.0,2.2025608846584985,5.360037313302959,48.46153846153846,11440.0,PV-/PNN+,0.0,0.0,158.43750000000003,14.20312959769703
155,744.5639534883721,544.8895348837209,72.67,9.619060126431496,9626.0,True,True,261,28.515537495307726,10,2.8515537495307726,5,5,1.171968045302858,2.0,2.3180790065296373,5.813776741499454,53.916666666666664,8421.0,PV+/PNN+,72.67,9.619060126431496,142.805,13.484249077568427
156,752.4730538922156,192.02994011976048,70.5575,9.47821708854842,10980.0,True,False,-1,28.580865786510145,10,2.8580865786510143,5,5,1.3306887763116892,2.0,3.8592262178583665,5.813776741499454,65.38461538461539,11778.0,PV-/PNN+,0.0,0.0,70.5575,9.47821708854842
157,755.4722222222222,203.92222222222222,76.05000000000001,9.840216835878625,7653.0,True,False,-1,22.19238815542512,9,2.465820906158347,6,4,1.3646325952216694,2.25,2.5381760812597634,5.5154328932550705,54.34375,9351.0,PV-/PNN+,0.0,0.0,76.05000000000001,9.840216835878625
158,759.4295532646048,512.2920962199313,122.94750000000002,12.511659319463842,7507.0,True,False,-1,22.461626970967636,3,7.487208990322546,6,0,1.1170196441391402,3.0,2.3985994273500175,6.5,53.303030303030305,7614.0,PV-/PNN+,0.0,0.0,122.94750000000002,12.511659319463842
159,744.5639534883721,544.8895348837209,72.67,9.619060126431496,9617.0,True,True,261,28.850104602052653,9,3.2055671780058503,3,5,1.0920971038876548,1.8,2.7303184484014618,5.2,51.31578947368421,8036.0,PV+/PNN+,72.67,9.619060126431496,214.63000000000002,16.531043629683758
160,755.8928571428571,880.6071428571429,23.660000000000004,5.488610719338178,1546.0,True,False,-1,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,PV-/PNN+,0.0,0.0,23.660000000000004,5.488610719338178
161,766.8360655737705,793.9578454332552,180.40750000000003,15.15592171947351,15960.0,True,False,-1,37.72705986422271,6,6.287843310703785,3,3,1.2256910384663335,2.0,2.8729682892902124,6.5,56.53846153846154,14801.0,PV-/PNN+,0.0,0.0,180.40750000000003,15.15592171947351
