label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
112,689.5,532.0,45.63,7.622199185685551,8894.0,True,True,192,PV+/PNN+,124.21500000000002,12.575987040756612,45.63,7.622199185685551,0.9585456848144531
113,849.5,839.5,47.32000000000001,7.762067717874401,4846.0,True,True,251,PV+/PNN+,109.85000000000001,11.826468787814798,47.32000000000001,7.762067717874401,0.9769848585128784
114,545.0,906.0,47.74250000000001,7.796642800880295,7180.0,True,True,146,PV+/PNN+,114.07500000000002,12.051755103123515,47.74250000000001,7.796642800880295,0.8626722097396851
115,642.0,854.5,45.63,7.622199185685551,5320.0,True,True,179,PV+/PNN+,125.90500000000002,12.661248946288065,45.63,7.622199185685551,0.8942450881004333
116,898.0,640.0,47.74250000000001,7.796642800880295,3773.0,True,True,268,PV+/PNN+,86.19000000000001,10.475710780692815,47.74250000000001,7.796642800880295,0.9533179402351379
117,595.0,920.5,45.63,7.622199185685551,5103.0,True,True,164,PV+/PNN+,71.4025,9.534803961957083,45.63,7.622199185685551,0.9581122398376465
118,867.5,653.0,45.63,7.622199185685551,3735.0,True,True,259,PV+/PNN+,100.9775,11.338807085778242,45.63,7.622199185685551,0.9409106373786926
119,786.0,533.5,45.63,7.622199185685551,3845.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8616286516189575
120,514.0,657.0,47.74250000000001,7.796642800880295,7531.0,True,True,127,PV+/PNN+,78.58500000000001,10.002876067562408,47.74250000000001,7.796642800880295,0.9281256198883057
121,616.5,541.5,47.32000000000001,7.762067717874401,4752.0,True,True,170,PV+/PNN+,109.42750000000001,11.803703667980955,47.32000000000001,7.762067717874401,0.7844216227531433
122,800.5,608.5,47.32000000000001,7.762067717874401,5260.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.928187906742096
123,820.0,763.5,45.63,7.622199185685551,9429.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9396237730979919
124,512.0,544.0,47.74250000000001,7.796642800880295,6014.0,True,True,125,PV+/PNN+,76.89500000000001,9.894733689817546,47.74250000000001,7.796642800880295,0.7502264380455017
125,512.0,605.5,45.63,7.622199185685551,4058.0,True,True,126,PV+/PNN+,119.56750000000001,12.338479212006703,45.63,7.622199185685551,0.3482823073863983
126,840.5,812.5,47.32000000000001,7.762067717874401,4254.0,True,True,246,PV+/PNN+,116.61000000000001,12.18492771055977,47.32000000000001,7.762067717874401,0.8625470399856567
127,552.5,618.5,47.32000000000001,7.762067717874401,4744.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.7979130148887634
128,774.5,604.0,45.63,7.622199185685551,2733.0,True,True,219,PV+/PNN+,113.65250000000002,12.029416334885624,45.63,7.622199185685551,0.7749388813972473
129,569.0,512.5,45.63,7.622199185685551,4034.0,True,True,151,PV+/PNN+,98.44250000000001,11.195574298917911,45.63,7.622199185685551,0.5847012400627136
130,943.5,699.5,47.32000000000001,7.762067717874401,2080.0,True,True,290,PV+/PNN+,96.75250000000001,11.099058926413035,47.32000000000001,7.762067717874401,0.7794022560119629
131,796.0,928.0,47.74250000000001,7.796642800880295,3371.0,True,True,229,PV+/PNN+,84.92250000000001,10.39839820538586,47.74250000000001,7.796642800880295,0.8017140030860901
132,916.0,751.5,45.63,7.622199185685551,2029.0,True,True,278,PV+/PNN+,102.245,11.409749219480977,45.63,7.622199185685551,0.5740440487861633
133,629.5,577.0,45.63,7.622199185685551,3621.0,True,True,176,PV+/PNN+,92.95,10.878769033449206,45.63,7.622199185685551,0.8535753488540649
134,759.5,690.5,47.32000000000001,7.762067717874401,2776.0,True,True,216,PV+/PNN+,95.90750000000001,11.050485131282139,47.32000000000001,7.762067717874401,0.7830538749694824
135,844.5,716.5,47.32000000000001,7.762067717874401,2878.0,True,True,248,PV+/PNN+,103.51250000000002,11.480252975191728,47.32000000000001,7.762067717874401,0.5400117039680481
136,614.0,772.5,45.63,7.622199185685551,2305.0,True,True,171,PV+/PNN+,85.76750000000001,10.450003476223014,45.63,7.622199185685551,0.48766598105430603
137,534.5,783.0,45.63,7.622199185685551,3130.0,True,True,135,PV+/PNN+,106.47000000000001,11.6431015768116,45.63,7.622199185685551,0.3623751699924469
138,537.5,547.5,47.32000000000001,7.762067717874401,5418.0,True,True,138,PV+/PNN+,80.6975,10.136431727253225,47.32000000000001,7.762067717874401,0.725924015045166
139,632.5,643.5,47.32000000000001,7.762067717874401,2001.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.5031082630157471
140,682.5,832.5,47.32000000000001,7.762067717874401,3165.0,True,True,188,PV+/PNN+,89.57000000000001,10.679141633199201,47.32000000000001,7.762067717874401,0.5545853972434998
141,902.0,1076.0,47.74250000000001,7.796642800880295,3307.0,True,True,271,PV+/PNN+,84.92250000000001,10.39839820538586,47.74250000000001,7.796642800880295,0.9122575521469116
142,946.0,1099.5,45.63,7.622199185685551,2972.0,True,True,291,PV+/PNN+,99.71000000000001,11.267418293714986,45.63,7.622199185685551,0.8999907970428467
143,718.0,1014.0,47.74250000000001,7.796642800880295,2880.0,True,True,203,PV+/PNN+,54.080000000000005,8.297999432349801,47.74250000000001,7.796642800880295,0.9147083163261414
144,658.0,1111.5,45.63,7.622199185685551,3188.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.3735760450363159
145,567.0,1215.5,45.63,7.622199185685551,2686.0,True,True,152,PV+/PNN+,80.6975,10.136431727253225,45.63,7.622199185685551,0.8753564953804016
146,623.5,1176.5,47.32000000000001,7.762067717874401,4659.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.7996395826339722
147,843.5,1053.0,45.63,7.622199185685551,1926.0,True,True,247,PV+/PNN+,124.63750000000002,12.597356617835697,45.63,7.622199185685551,0.7408183217048645
148,732.5,1166.5,47.32000000000001,7.762067717874401,6134.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.5415731072425842
149,619.0,1144.0,47.74250000000001,7.796642800880295,3704.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.767375111579895
150,604.0,1111.5,45.63,7.622199185685551,3016.0,True,True,167,PV+/PNN+,50.7,8.034503402082343,45.63,7.622199185685551,0.785919725894928
151,708.0,1215.5,45.63,7.622199185685551,3084.0,True,True,196,PV+/PNN+,103.51250000000002,11.480252975191728,45.63,7.622199185685551,0.8355629444122314
152,967.0,1155.0,47.74250000000001,7.796642800880295,3446.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.7432528138160706
153,770.5,1213.5,47.32000000000001,7.762067717874401,3893.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.650947093963623
154,642.5,1236.0,45.63,7.622199185685551,2974.0,True,True,181,PV+/PNN+,82.3875,10.24202240731137,45.63,7.622199185685551,0.7718338370323181
155,913.0,1238.0,47.74250000000001,7.796642800880295,4027.0,True,True,275,PV+/PNN+,108.58250000000001,11.758041200225733,47.74250000000001,7.796642800880295,0.8783993124961853
156,609.0,1077.5,45.63,7.622199185685551,2799.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.46359291672706604
157,752.0,1225.5,45.63,7.622199185685551,3534.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7599443793296814
158,498.0,657.0,47.74250000000001,7.796642800880295,5646.0,True,True,127,PV+/PNN+,78.58500000000001,10.002876067562408,47.74250000000001,7.796642800880295,0.7860444188117981
159,497.0,605.5,45.63,7.622199185685551,6779.0,True,True,126,PV+/PNN+,119.56750000000001,12.338479212006703,45.63,7.622199185685551,0.5508232116699219
160,509.5,971.0,45.63,7.622199185685551,4316.0,True,True,119,PV+/PNN+,87.03500000000001,10.526937055764364,45.63,7.622199185685551,0.7140727043151855
161,567.5,497.0,45.63,7.622199185685551,4541.0,True,True,151,PV+/PNN+,98.44250000000001,11.195574298917911,45.63,7.622199185685551,0.354919970035553
162,644.5,1004.0,45.63,7.622199185685551,4922.0,True,True,182,PV+/PNN+,108.16000000000001,11.735143337793332,45.63,7.622199185685551,0.32209035754203796
163,240.5,1004.0,45.63,7.622199185685551,1555.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.3049831688404083
164,380.0,1004.0,47.74250000000001,7.796642800880295,6422.0,True,True,85,PV+/PNN+,105.20250000000001,11.573589901365995,47.74250000000001,7.796642800880295,0.4541770815849304
165,817.5,1004.0,45.63,7.622199185685551,1920.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.3628249764442444
